Problem,TTS_sim_cycles,TTS_prediced_us,Solution,Power_mw,ETS_predicted_nJ,,,,,,,,,,,,,,,,,,,,
029.cnf,,3.20E+10,01001111010010000111101011000110111001101110001100000110000101010010011011001100100011011100000110000100000000000101100100100111011011000001111111011000100111101001111010110000101100010001010001000000101011000100010010011000010101111110011100111100100110101100010010111100001000100010100010100011111011110000010011101110001111000101011100001111110011001100111100111110010101111000011011100010010011011011101011001011110000100110001100010000,34,6.40E+08,,,,,,,,,,,,,,,,,,,,
030.cnf,,1.79E+09,01101111000000010101010100110011010001001001100000101101100001100011000100000111100110010001010111101111101111100101101010001100101101100011110101001110001011001101001100001101110111010110011000100011101011110101111011001111101000001001010100011011010011110000100101100101110010010010101011100101001101000000111110111010111101101101110011111111111110100000110011100001010010111100010101101111101100100000110001011000001001011111001001001101,34,3.59E+07,,,,,,,,,,,,,,,,,,,,
031.cnf,,3.59E+09,11111100001110001100110110111011010001000000001010100000101011010110101110010010000100010010010001100111110100101101101010000001110000111001110111101010110000000001000111101011011110000001101111001011001111010100011010010100110101111111110000110000101010000101110100111000001000111000110001010100010111010100111010001110111010111001011000010110011100101101111010111010111101010010011111100100000111100011110110000000001000001001010100101000,34,7.18E+07,,,,,,,,,,,,,,,,,,,,
032.cnf,,1.23E+10,11110110010011110011110111011000010010111110011101100010000000110011000001100110100000110111011001011101000111100110000100101100010110100101101000111001001001100111010000000101010001010101110011000000110001010111100111100001100001111100011001110101011010110000110000011110010011011011101001011111000011011101011111111110011101111011101111011111111111000011111001000100001101001111101010010011001011010110001110101011111101010100101101100000,34,2.46E+08,,,,,,,,,,,,,,,,,,,,
033.cnf,,4.41E+08,01010101010011011111101010001001000000000001110011001100110000101001001010110001110000111111000000100111100011001110011011110110001010111100101110000100001000100101110111100000101011010111010001000111100001010100011001001000101111000010110110110111011100010011111110110111000010010111111010000000001010100001010110000001100001100001110011101110110011001010101111100110011101001100011010001000011000001100011011010111010110000101100101100101,34,8.83E+06,,,,,,,,,,,,,,,,,,,,
034.cnf,,7.83E+09,00010110110000010010011000101111110111110101110001111100101100100111101011101001101101100000110000110111011011000011100111001010000001101011111111100001111101000001101011000010100001111011111111110101000000100001000001100010000111001010101101011111101111111110001110001101000100000111111111001010001111111110100001011101001011110000110001011101100011000101100001001011010010010000111011001110110110100000111111010111011000101110011101011011,34,1.57E+08,,,,,,,,,,,,,,,,,,,,
035.cnf,,1.74E+09,00001111011010000110100011110110001000101111110110010010010011010010110110100110110011001100011001010011100001110100101111101101000111111010100100100101100111111110101110011000111101100100010000000011011101111101100101000001110101010000111001000001100101101000101101011101011011101100101111011101111100111011011111101110110010000001101111101111100001000010010101001110011110111011101000101101101000111100111111111011111010110101110011001100,34,3.48E+07,,,,,,,,,,,,,,,,,,,,
036.cnf,,1.44E+08,10110110110011100100111101111001010101010010011110010100100110100001111011100000000000000010011011010010100011100100111001001000000011110110100111011110100010100101110000000110110010100010000111111000010010001011001101110000111000001010001100010000000110111011100001100011001111110011000011001100011100000001110100111110101011111101110000011001111011011001011001000110011110000010101110100010001010001010011101100000101011010110000111100101,34,2.89E+06,,,,,,,,,,,,,,,,,,,,
037.cnf,,4.64E+09,10101111111101010010111001000111100010101000000110001010101111000010110110100110101100110001011110110011000101011100110110110000100001100100000001110101110101100110100001111000000100101000011110100100100010001000100110010001100100001011100111011000100011011010100011111010000110101111111001111110001001000101101100111101011111101100100010101010101111010111001111111000011000001000001010101001010011010111101001000011111011011110010001100011,34,9.28E+07,,,,,,,,,,,,,,,,,,,,
038.cnf,,2.65E+10,11010010010110100110110100110011011100010001010111001010011110100000110000011001110110101100110011011101100100000111111111111001010011011100011100110001011100000010111100100010011010100101100101110001001110000110000011101100011011001110100101000100110101000100000100110000110100110110111110100100110011111000011111000111111110100011111010110101111101000000000010010100111111010111110101111101101101000011011100100000010100000110011010000010,34,5.30E+08,,,,,,,,,,,,,,,,,,,,
039.cnf,,1.25E+10,00010011010000110000101100101110010011110000100101100010001111101011100110100110011100101010111001010110010010010100011111010010100111110101110001101011011110010101000100100101000110101101111011000101110110011101100110011100010101001111010001100110000101010111001100111011111101110111100001110010111000110110001111111011011101001010010001100000110101110110110011011100010011110001111010001111001001001011011111000010001010101011011101001111,34,2.50E+08,,,,,,,,,,,,,,,,,,,,
040.cnf,,2.38E+09,11011000100110110011001101000001111101001000110100001010011101111011001100010001011110100001101111100100101100101110000000111111001100001001011110010101101100101011101001010110000010010101010110100101001001011101100110011101100100010010000110000100110010100111100111001001100011001000010000100011011100110101011111111101000000001010010110101010100000100111101111110010010101100111000100001100001011110110110010010010010001000011001100101110,34,4.75E+07,,,,,,,,,,,,,,,,,,,,
041.cnf,,4.02E+09,10001010111111101000101011001010111100000110000100011100111111111100010011110011010000100110010100100010100110000111001011110010001001100100011101100010010010100101010010001000111011001101000100110001111111001010101010011110010110110100110001101000010100110011111001000001000111100100101011111001110011001100000001011001101111101100001000000011001100110011100110010000111100010010011110100000001110111110101010101001001001110110011100000111,34,8.05E+07,,,,,,,,,,,,,,,,,,,,
042.cnf,,2.01E+10,00100110110001001111111011000010000011000000010100000001101001101110000111011100100000110111100001100100101000100110010011100010001101100110011010000001010000011001110100100000100001111110111001001100011001110000011100100000101101000110101001001100001011111100000000011100000001010001101101001000000100000010110100010111010111100101001110011101100000110101110001000011111001010010110101011010001011111001000101001111001001100101000111111001,34,4.03E+08,,,,,,,,,,,,,,,,,,,,
043.cnf,,7.05E+08,11010010111111011111101100001011011110101111100111011000001010110111011001001110101001101100111110100100010100100011100110101101011010000001110010100100111111111110110100111001010011011010010010100110110110111001101101100101011100001000000110011111011110011110110011000000100001101100101000011001001000000001100000100101101111000110100011101101010000010111010000011100010010101110110000101101111111000100110000100010000100000010000011001000,34,1.41E+07,,,,,,,,,,,,,,,,,,,,
044.cnf,,1.64E+10,01111111000000100010000100011110111010101111101110100100110101011001011101100011111010100101101101111001001001110000101100000110000010100011110111111010111000111100100001110100111010000011110000010010101101010001110000111011100000011100011000010111001100010010111011001000110000010001101001110110010110001110111011000110110000011101101110010000100011011111100110001100100110011101110110010100111111011110111100011000010011100011010100001010,34,3.28E+08,,,,,,,,,,,,,,,,,,,,
045.cnf,,2.90E+09,10010101011000011101110111100010101101111111100100010000101001110001010100111111101101000111100001000000001111010101100100100100001100101110101010011001010001000010100000101110100111101111010010000100000100100101101001110101101111000111110000011010011110101110111010101011011010111100000111001001111011111110010000010110101110010111010110101011100000100100001001010111100110101011010001010110001000110101000000000011100001101100101100101011,34,5.81E+07,,,,,,,,,,,,,,,,,,,,
046.cnf,,1.47E+09,11100001101110001111100010011010111000001011010000100011011110101000001110101111011010011011011110000001111100101100011101111011101101001001100100111010111000111100001011110010011000011001001010011001110000010100110101010011101001011001011011001101000110010010101010000101001110011110111111101110010101011001111100110011111100010010100000101100110011100100000101101001110000101110000010001100000000011100110111111110111010000001111010101010,34,2.94E+07,,,,,,,,,,,,,,,,,,,,
047.cnf,,1.48E+10,01010010000000000011001010101010101111110100001101000100011000011011110100001101000000110100110000000110100001100001010110011110100011101101110011111100100100111101011001011000110011011011101011101100111000101110010101100101100100001101000100000010001100000101110000110000100000001010001000001111000110000101000110110011000110100111000110001110000111111101000111001000000001111001001100011100000000100111001100010111011000011101001111001011,34,2.95E+08,,,,,,,,,,,,,,,,,,,,
048.cnf,,1.56E+10,00110110110011100101010010000111011100000010100011111001001100011000010100000011000000011000110000111101001100000100101000101010111011101011100010100101000100001101111011110010110010000100011001100001011101011110000111101001100010110110111010110011000010100011010000001100001100111011101100010110011001010000011000110100101010011100011010010110110110100010111000110011010101001101110001011101011111000111001101000000010000001001111101100011,34,3.13E+08,,,,,,,,,,,,,,,,,,,,
049.cnf,,2.98E+09,10100011100111111000011100011111100010001000000011101111110110111001001011110000010110110111001111110010001111110111000110010100110001110110001111011001001110101000001001000000100001010100111100001001111101000011101100011000010100100111001011001101011001000110010110001001100001111110000011001101111110001101011100000010100001101101100000100101101000111111011011011100001110001000001110011010011100000010110111101101100000100011011100110000,34,5.96E+07,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
